baseline,platt,isotonic,y_true
0.06141922315325266,0.015562555331655598,0.0,0
0.11503276728158672,0.02136504958968764,0.00659293956319887,0
0.24510696857863698,0.04695867435567299,0.04585571782398649,1
0.7258272930208383,0.31224177161050015,0.3220288982236488,0
0.24717535358567985,0.0471154886035132,0.04930850361432071,0
0.7286203946510854,0.31022503681677194,0.3122345796736724,0
0.4987854497127236,0.14732536743901867,0.1605430283546553,0
0.37338642466763294,0.07061422093350234,0.06525357481137091,0
0.47662711578714995,0.11412309007621382,0.14061981431379417,0
0.1117120976331925,0.020601757196156454,0.004123803760729734,0
0.19761665208676368,0.029481248226960678,0.021685035210715457,0
0.406360491590994,0.08616744752195574,0.107526494890643,0
0.3332400148544075,0.06003094895145539,0.05730843292953878,0
0.22168586113195615,0.03263134702516337,0.025329436526150252,0
0.760382387571291,0.35657701108598894,0.39864172237053597,0
0.2358463957619019,0.04182701558517558,0.03524916043988493,0
0.45228201359371506,0.10261746714946565,0.12917133181284127,1
0.37397344143149025,0.07729421392245435,0.07550966000406867,0
0.5269614555336918,0.14592148857914797,0.14449227185994765,1
0.3724760904775574,0.06391812664814547,0.07347606505039343,0
0.09856404656232316,0.01908372943996988,0.004123803760729734,0
0.7488171005598907,0.3440386264075118,0.37843276114891644,1
0.17305147891158595,0.029671010165861156,0.022494587932836485,0
0.20563573268120458,0.035995625442847234,0.0315193391173429,0
0.4385419031720522,0.09069720061102333,0.107526494890643,0
0.2481979245633748,0.04375625585628871,0.040707732521022735,0
0.604650791986763,0.18499908548231106,0.18185428584793276,0
0.3308076792464917,0.05836004451521879,0.05730843292953878,0
0.6873538294199729,0.2752540787503791,0.25203558284027494,1
0.36797355660973863,0.06948876414979269,0.07405624818433995,1
0.493371555639287,0.12202377609465317,0.11997685315054904,0
0.1723736836666625,0.029384705531026,0.01834414240850319,0
0.14231302534713422,0.025418610715164526,0.014699741093068397,0
0.1345046716045145,0.0218215296949095,0.009169787176017704,0
0.5806592603529319,0.18372955270110786,0.18185428584793276,0
0.2139427047609876,0.03471356907113363,0.031748482013833366,0
0.24174010837423598,0.037157010794204574,0.037272554772288226,0
0.4164400170673457,0.08503884348719296,0.09456971974842072,0
0.06443816972399677,0.016756512397614748,0.004123803760729734,0
0.5702513162605496,0.16494507155657823,0.16099841335135454,0
0.3092372412650747,0.0550358528830723,0.05730843292953878,0
0.6697474797212273,0.25208809869341114,0.26060204864989217,1
0.46246067756670356,0.10955702605466819,0.1336540904335309,0
0.5139008442682039,0.1264842409216237,0.1438382388716824,0
0.3223986535208804,0.052637418893095346,0.05125479308279548,0
0.31929081162471684,0.05651757403249149,0.05730843292953878,0
0.541753594222812,0.14258995232448188,0.1563157931311637,0
0.09389661690117931,0.018696883191914666,0.004123803760729734,0
0.1046433349505059,0.01959852107665221,0.004123803760729734,0
0.17225368864509177,0.028616970429153038,0.022752588913331415,0
0.7339035508878841,0.30965778288975315,0.298268404005369,0
0.24519846648079996,0.039220093682896494,0.042355039397934925,0
0.45621805295002693,0.11137654344216123,0.1382042394055866,0
0.14684902010121118,0.024329978805820683,0.01357823368084593,0
0.203142544781958,0.030898596404169032,0.022494587932836485,0
0.08787026553382335,0.018139526412129032,0.004123803760729734,0
0.038409642918697834,0.014972177181137646,0.0,0
0.2946749865017978,0.049188697938092565,0.04847944131181052,0
0.1883779163043196,0.030002145620528987,0.025329436526150252,0
0.30482058453467054,0.0486920464346711,0.048631069594971446,0
0.4793128290368558,0.11779545713672859,0.12917949100030923,0
0.26257765398289135,0.0383535573157968,0.038084009033198696,0
0.3690206576326323,0.07294169415844054,0.07608984313801519,0
0.3950979737344847,0.08395547359536937,0.10450682408940122,0
0.3663687620131366,0.0741246131605494,0.085927594676416,0
0.6240816871737104,0.20607899605725422,0.18450241560629094,1
0.1886625089585216,0.032072688026096995,0.02801866069129134,0
0.17325627070526772,0.027605159811158318,0.022494587932836485,0
0.15042793292748521,0.024944351305991593,0.009979339898138734,0
0.34193592118115157,0.061605094058266564,0.05730843292953878,0
0.6033712026008093,0.2052818753372822,0.18556061666449197,0
0.31149197525904865,0.058977262940593043,0.05730843292953878,0
0.6069509403293649,0.20260977167665,0.17007240117627648,1
